Sample_ID	Exp_level	Cancer_type	Tissue_type
TCGA-CS-5396-01A-02R-1470-07	0.735752155927969	LGG	Cancer
TCGA-EL-A3ZG-11A-13R-A23N-07	1.56342282532624	THCA	Normal
TCGA-OR-A5LL-01A-11R-A29S-07	0.164212815279259	ACC	Cancer
TCGA-AB-2918-03A-01T-0740-13	0.515821543655002	LAML	Cancer
TCGA-XF-AAN4-01A-11R-A42T-07	9.2382285603101	BLCA	Cancer
TCGA-UF-A71D-01A-12R-A34R-07	2.11619836307602	HNSC	Cancer
TCGA-60-2715-01A-01R-0851-07	9.81182919202591	LUSC	Cancer
TCGA-85-8070-01A-11R-2247-07	0.962674519926657	LUSC	Cancer
TCGA-E9-A1NH-01A-11R-A14D-07	1.12817998179807	BRCA	Cancer
TCGA-37-3783-01A-01R-1201-07	9.75910381320336	LUSC	Cancer
TCGA-15-0742-01A-01R-1850-01	0.94384089188534	GBM	Cancer
TCGA-EL-A3T7-11A-21R-A22L-07	1.65482611782255	THCA	Normal
TCGA-CD-5799-01A-11R-1602-13	1.07031370598788	STAD	Cancer
TCGA-UL-AAZ6-01A-11R-A41B-07	0.495759873588275	BRCA	Cancer
TCGA-63-6202-01A-11R-1820-07	22.2121793370443	LUSC	Cancer
TCGA-BP-4986-01A-01R-1334-07	6.25886018249374	KIRC	Cancer
TCGA-GN-A4U7-06A-21R-A32P-07	0.242894556892267	SKCM	Cancer
TCGA-AJ-A3BD-01A-11R-A19W-07	3.22816286078938	UCEC	Cancer
TCGA-KR-A7K2-01A-12R-A33R-07	0.969561744511634	LIHC	Cancer
TCGA-92-8064-01A-11R-2247-07	50.3228515078681	LUSC	Cancer
TCGA-MK-A4N9-01A-11R-A250-07	1.42961652681157	THCA	Cancer
TCGA-AC-A3OD-01B-06R-A22O-07	6.97744691253261	BRCA	Cancer
TCGA-DU-A5TS-01A-11R-A28M-07	0.177826781970387	LGG	Cancer
TCGA-DD-A73A-01A-12R-A32O-07	2.83961262079811	LIHC	Cancer
TCGA-CV-6935-11A-01R-1915-07	2.10136142438681	HNSC	Normal
TCGA-AX-A1CP-01A-11R-A137-07	1.7562157741243	UCEC	Cancer
TCGA-A7-A6VX-01A-12R-A33J-07	0.755231446051845	BRCA	Cancer
TCGA-CG-4476-01A-01R-1157-13	3.99083178069631	STAD	Cancer
TCGA-DJ-A13M-01A-11R-A10U-07	0.326268711813237	THCA	Cancer
TCGA-FL-A3WE-11A-11R-A22K-07	4.39502381982821	UCEC	Normal
TCGA-41-2571-01A-01R-1850-01	0.330282261177738	GBM	Cancer
TCGA-Y8-A8RZ-01A-11R-A37K-07	0.781791117634553	KIRP	Cancer
TCGA-DU-A7TI-01A-11R-A33Z-07	0.32587300237868	LGG	Cancer
TCGA-A7-A0CE-11A-21R-A089-07	3.07382218744816	BRCA	Normal
TCGA-IQ-7630-01A-11R-2081-07	5.29271808659792	HNSC	Cancer
TCGA-BJ-A45K-01A-11R-A23W-07	1.27781008908636	THCA	Cancer
TCGA-AZ-6601-01A-11R-1774-07	9.26667751689197	COAD	Cancer
TCGA-BH-A0W7-01A-11R-A115-07	4.36189348627667	BRCA	Cancer
TCGA-EX-A1H6-01B-11R-A22U-07	2.94769328654248	CESC	Cancer
TCGA-S9-A6TX-01A-21R-A32Q-07	0.433066354722427	LGG	Cancer
TCGA-CZ-5989-01A-11R-1672-07	3.87815139121889	KIRC	Cancer
TCGA-BK-A56F-01A-32R-A27V-07	2.03070967298957	UCEC	Cancer
TCGA-BA-5153-01A-01R-1436-07	29.8592313568735	HNSC	Cancer
TCGA-J9-A8CN-01A-11R-A352-07	0.682444694842898	PRAD	Cancer
TCGA-CW-5581-01A-02R-1541-07	8.19080658511031	KIRC	Cancer
TCGA-BK-A139-01C-08R-A277-07	2.3253694728208	UCEC	Cancer
TCGA-HT-8106-01A-11R-2404-07	6.70204531489973	LGG	Cancer
TCGA-DU-A76K-01A-11R-A33Z-07	0.440944293277046	LGG	Cancer
TCGA-DH-A669-02A-11R-A31N-07	0.586317649440266	LGG	Cancer
TCGA-S9-A6WM-01A-12R-A33Z-07	0.858201476754834	LGG	Cancer
TCGA-VB-A8QN-01A-11R-A38C-07	17.335799269738	DLBC	Cancer
TCGA-EE-A2M7-06A-11R-A18U-07	3.55382493436113	SKCM	Cancer
TCGA-2Y-A9H7-01A-11R-A39D-07	0.974373675566226	LIHC	Cancer
TCGA-CN-A49B-01A-31R-A24H-07	7.25966299486756	HNSC	Cancer
TCGA-D3-A8GS-06A-12R-A37K-07	25.8347937027732	SKCM	Cancer
TCGA-D8-A1JH-01A-11R-A13Q-07	2.36220270738021	BRCA	Cancer
TCGA-BT-A42C-01A-11R-A23N-07	0.309366815276683	BLCA	Cancer
TCGA-F7-A61S-01A-11R-A28V-07	13.1872972431205	HNSC	Cancer
TCGA-F4-6570-01A-11R-1774-07	12.0258700141529	COAD	Cancer
TCGA-CQ-5332-01A-01R-1686-07	0.802039317419918	HNSC	Cancer
TCGA-BH-A0DH-01A-11R-A084-07	0.919723270531082	BRCA	Cancer
TCGA-EL-A3ZS-01A-12R-A23N-07	3.82867411007026	THCA	Cancer
TCGA-EJ-5508-01A-02R-1580-07	2.21213797147648	PRAD	Cancer
TCGA-EY-A547-01A-11R-A27V-07	1.22907496006236	UCEC	Cancer
TCGA-EY-A1GM-01A-12R-A14D-07	0.736425884095775	UCEC	Cancer
TCGA-OL-A6VO-01A-12R-A33J-07	1.43434829156022	BRCA	Cancer
TCGA-AB-2987-03A-01T-0734-13	24.9396074646453	LAML	Cancer
TCGA-05-5428-01A-01R-1628-07	2.78215495211637	LUAD	Cancer
TCGA-E2-A1L8-01A-11R-A13Q-07	1.01200469774348	BRCA	Cancer
TCGA-06-0190-02A-01R-2005-01	3.22288620728955	GBM	Cancer
TCGA-2Z-A9JJ-01A-11R-A42S-07	0.460219525206021	KIRP	Cancer
TCGA-EJ-A8FO-11A-11R-A36G-07	1.08938287438297	PRAD	Normal
TCGA-DE-A4MB-01A-11R-A250-07	1.41592371300192	THCA	Cancer
TCGA-14-1825-01A-01R-1850-01	1.10652028691998	GBM	Cancer
TCGA-BC-A10T-11A-11R-A131-07	1.93073134313104	LIHC	Normal
TCGA-12-0618-01A-01R-1849-01	0.385585958864411	GBM	Cancer
TCGA-HT-7879-01A-11R-2403-07	0.196202444647128	LGG	Cancer
TCGA-DZ-6133-11A-01R-1965-07	1.55717855889169	KIRP	Normal
TCGA-B4-5377-01A-01R-1503-07	7.7538208884211	KIRC	Cancer
TCGA-KL-8327-01A-11R-2315-07	1.22208137904062	KICH	Cancer
TCGA-KQ-A41P-01A-12R-A33J-07	1.8183045316658	BLCA	Cancer
TCGA-49-4501-01A-01R-1206-07	10.1105606405934	LUAD	Cancer
TCGA-C8-A8HQ-01A-11R-A36F-07	3.41935119001235	BRCA	Cancer
TCGA-46-3768-01A-01R-0980-07	1.90969477451505	LUSC	Cancer
TCGA-J8-A3O1-01A-11R-A21D-07	0.433775447572534	THCA	Cancer
TCGA-A2-A0D3-01A-11R-A115-07	1.9070059813152	BRCA	Cancer
TCGA-F9-A7Q0-01A-11R-A36F-07	4.30665464065804	KIRP	Cancer
TCGA-A2-A1G0-01A-11R-A13Q-07	2.20734501229278	BRCA	Cancer
TCGA-4Z-AA81-01A-11R-A39I-07	8.78363116839892	BLCA	Cancer
TCGA-BH-A0E1-11A-13R-A089-07	2.19595411495131	BRCA	Normal
TCGA-DD-A39Y-01A-11R-A213-07	0.637271081712476	LIHC	Cancer
TCGA-IM-A4EB-01A-11R-A250-07	2.78960490787088	THCA	Cancer
TCGA-GD-A76B-01A-11R-A32O-07	4.40557915044991	BLCA	Cancer
TCGA-HT-7692-01A-12R-2256-07	0.235475329827406	LGG	Cancer
TCGA-06-5858-01A-01R-1849-01	0.399280494039977	GBM	Cancer
TCGA-60-2697-01A-11R-2125-07	12.6015915581874	LUSC	Cancer
TCGA-BK-A26L-01A-11R-A277-07	0.661459449301552	UCEC	Cancer
TCGA-BQ-5876-01A-11R-1592-07	0.992354361504411	KIRP	Cancer
TCGA-69-7761-01A-11R-2170-07	8.02578939995477	LUAD	Cancer
TCGA-BD-A3ER-01A-11R-A213-07	0.650936383477105	LIHC	Cancer
TCGA-24-2038-01A-01R-1568-13	0.578887123773573	OV	Cancer
TCGA-EW-A1P8-01A-11R-A144-07	1.44085440275221	BRCA	Cancer
TCGA-BH-A0B1-01A-12R-A056-07	0.806383199775258	BRCA	Cancer
TCGA-EB-A5SF-01A-11R-A311-07	0.195316665307016	SKCM	Cancer
TCGA-AB-2995-03A-01T-0735-13	44.8190665312358	LAML	Cancer
TCGA-W8-A86G-01A-21R-A36F-07	0.651161930392317	BRCA	Cancer
TCGA-66-2777-01A-01R-1201-07	2.56824052733936	LUSC	Cancer
TCGA-AK-3454-01A-02R-1277-07	7.32084544579996	KIRC	Cancer
TCGA-Y8-A896-01A-11R-A36F-07	5.59069992238818	KIRP	Cancer
TCGA-B0-5099-01A-01R-1420-07	3.64696064438551	KIRC	Cancer
TCGA-IR-A3LL-01A-11R-A213-07	16.4900257613112	CESC	Cancer
TCGA-UZ-A9PN-01A-11R-A38C-07	2.98644717470335	KIRP	Cancer
TCGA-LL-A7T0-01A-31R-A352-07	1.78960593694554	BRCA	Cancer
TCGA-AB-2913-03A-01T-0734-13	4.19378945242773	LAML	Cancer
TCGA-78-7149-01A-11R-2039-07	3.46817250391391	LUAD	Cancer
TCGA-CG-5721-01A-11R-1602-13	32.510991650393	STAD	Cancer
TCGA-69-7765-01A-11R-2170-07	4.44608003311614	LUAD	Cancer
TCGA-G9-6371-01A-11R-1789-07	1.21954481651833	PRAD	Cancer
TCGA-FW-A5DX-01A-11R-A27Q-07	1.54203278062811	SKCM	Cancer
TCGA-E1-A7Z3-01A-11R-A34R-07	0.284404320082863	LGG	Cancer
TCGA-D8-A1JL-01A-11R-A13Q-07	8.07039434808428	BRCA	Cancer
TCGA-22-4609-11A-01R-2125-07	23.7725911227949	LUSC	Normal
TCGA-D6-6825-01A-21R-1915-07	10.475024447994	HNSC	Cancer
TCGA-MP-A4SY-01A-21R-A24X-07	0.863655762632425	LUAD	Cancer
TCGA-DF-A2KS-01A-11R-A18M-07	11.4136717376474	UCEC	Cancer
TCGA-AA-3561-01A-01R-0821-07	0.682882942872069	COAD	Cancer
TCGA-13-1403-01A-01R-1565-13	0.930773719886028	OV	Cancer
TCGA-FV-A495-01A-11R-A266-07	2.73279901848898	LIHC	Cancer
TCGA-43-5670-11A-01R-2125-07	17.3838530930563	LUSC	Normal
TCGA-B0-5094-01A-01R-1420-07	6.72680624930599	KIRC	Cancer
TCGA-61-1995-01A-01R-1568-13	1.67726211399495	OV	Cancer
TCGA-A8-A08S-01A-11R-A034-07	0.585271443269784	BRCA	Cancer
TCGA-EW-A1PA-01A-11R-A144-07	1.21371142693958	BRCA	Cancer
TCGA-CH-5739-01A-11R-1580-07	1.50662651966638	PRAD	Cancer
TCGA-BF-AAP7-01A-11R-A40A-07	28.0989300862973	SKCM	Cancer
TCGA-G9-6338-01A-12R-1965-07	0.587262444607918	PRAD	Cancer
TCGA-BP-5182-01A-01R-1426-07	11.0006954497322	KIRC	Cancer
TCGA-BP-4807-01A-01R-1305-07	5.80202070976741	KIRC	Cancer
TCGA-QB-A6FS-06A-11R-A311-07	22.5345939507995	SKCM	Cancer
TCGA-HT-7473-01A-11R-2027-07	0.639636334608446	LGG	Cancer
TCGA-IM-A420-01A-11R-A23N-07	4.6519092584052	THCA	Cancer
TCGA-49-AAR9-01A-21R-A41B-07	2.75615602464417	LUAD	Cancer
TCGA-D1-A103-01A-11R-A10J-07	4.06428711544329	UCEC	Cancer
TCGA-G2-A2EF-01A-12R-A18C-07	38.6687045157585	BLCA	Cancer
TCGA-B0-5116-01A-02R-1420-07	4.28164003019835	KIRC	Cancer
TCGA-UF-A7JV-01A-11R-A34R-07	6.51216084285763	HNSC	Cancer
TCGA-W5-AA2I-11A-11R-A41I-07	0.607666342888536	CHOL	Normal
TCGA-GU-AATO-01A-11R-A39I-07	2.78502667742308	BLCA	Cancer
TCGA-61-2113-01A-01R-1568-13	2.86018285058284	OV	Cancer
TCGA-HT-8111-01A-11R-2404-07	0.340808929750826	LGG	Cancer
TCGA-EW-A6S9-01A-22R-A33J-07	0.414993515727302	BRCA	Cancer
TCGA-E1-A7YU-01A-11R-A34R-07	0.34414454905609	LGG	Cancer
TCGA-DA-A95W-06A-11R-A37K-07	5.93585123560922	SKCM	Cancer
TCGA-AG-3575-01A-01R-0821-07	2.25934678367592	READ	Cancer
TCGA-55-6975-01A-11R-1949-07	2.48086761320664	LUAD	Cancer
TCGA-5P-A9JU-01A-11R-A42S-07	0.93465064441406	KIRP	Cancer
TCGA-D3-A5GO-06A-12R-A27Q-07	5.0742293271606	SKCM	Cancer
TCGA-SY-A9G0-01A-12R-A38B-07	1.98612172217657	BLCA	Cancer
TCGA-29-1769-01A-01R-1567-13	1.28959800422895	OV	Cancer
TCGA-24-1416-01A-01R-1565-13	0.810225014704361	OV	Cancer
TCGA-FD-A6TH-01A-11R-A32O-07	1.45673030611555	BLCA	Cancer
TCGA-63-A5MM-01A-11R-A26W-07	17.6994129344784	LUSC	Cancer
TCGA-EE-A29Q-06A-11R-A18T-07	0.523479810271286	SKCM	Cancer
TCGA-ER-A197-06A-32R-A18S-07	28.2419145246182	SKCM	Cancer
TCGA-CV-6961-11A-01R-1915-07	0.384476386538094	HNSC	Normal
TCGA-D5-6541-01A-11R-1723-07	2.96733538110525	COAD	Cancer
TCGA-13-0762-01A-01R-1564-13	1.85992826787412	OV	Cancer
TCGA-HT-7483-01A-11R-2027-07	0.383971590950611	LGG	Cancer
TCGA-60-2725-01A-01R-1201-07	10.1238192697362	LUSC	Cancer
TCGA-19-4065-02A-11R-2005-01	43.0626054420394	GBM	Cancer
TCGA-D7-A747-01A-22R-A33Y-31	2.11206655927569	STAD	Cancer
TCGA-CF-A8HY-01A-11R-A36F-07	0.405280403776226	BLCA	Cancer
TCGA-ZJ-AAXI-01A-11R-A42T-07	0.790178158658374	CESC	Cancer
TCGA-AX-A3FW-01A-11R-A22K-07	0.338502350949106	UCEC	Cancer
TCGA-DU-A7TD-01A-12R-A34F-07	1.27791252409579	LGG	Cancer
TCGA-29-1768-01A-01R-1567-13	1.91858017169004	OV	Cancer
TCGA-43-8118-01A-11R-2403-07	4.03432328750709	LUSC	Cancer
TCGA-13-0897-01A-01R-1564-13	3.31096507007991	OV	Cancer
TCGA-AP-A05O-01A-12R-A118-07	6.23881024213909	UCEC	Cancer
TCGA-KL-8326-01A-11R-2315-07	0.624594370434354	KICH	Cancer
TCGA-EM-A1CV-01A-11R-A13Y-07	0.889049242722528	THCA	Cancer
TCGA-69-8254-01A-11R-2287-07	4.97358290836357	LUAD	Cancer
TCGA-AC-A2FF-11A-13R-A17B-07	3.32410261814919	BRCA	Normal
TCGA-98-7454-01A-11R-2045-07	14.9691763467402	LUSC	Cancer
TCGA-UY-A9PD-01A-11R-A38B-07	0.949356575272151	BLCA	Cancer
TCGA-EY-A210-01A-11R-A157-07	10.4164360987566	UCEC	Cancer
TCGA-BS-A0UV-01A-11R-A16W-07	4.84810397004963	UCEC	Cancer
TCGA-AB-2939-03A-01T-0740-13	6.55224318877478	LAML	Cancer
TCGA-CF-A47Y-01A-11R-A23W-07	0.542543838297314	BLCA	Cancer
TCGA-13-1505-01A-01R-1565-13	1.08104216947949	OV	Cancer
TCGA-25-1324-01A-01R-1565-13	1.14295793596533	OV	Cancer
TCGA-AA-A024-01A-02R-A00A-07	1.42929092672392	COAD	Cancer
TCGA-CJ-4884-01A-01R-1305-07	12.0595871776789	KIRC	Cancer
TCGA-E1-A7YL-01A-11R-A34F-07	1.03864983442922	LGG	Cancer
TCGA-A6-5659-01A-01R-A278-07	0.841827256263905	COAD	Cancer
TCGA-BP-5183-01A-01R-1426-07	19.3229900333219	KIRC	Cancer
TCGA-AR-A1AO-01A-11R-A12P-07	8.52043410754873	BRCA	Cancer
TCGA-TP-A8TT-01A-12R-A41O-07	4.18200515178573	PRAD	Cancer
TCGA-RD-A7BT-01A-11R-A33Y-31	1.30627092883187	STAD	Cancer
TCGA-19-2629-01A-01R-1850-01	1.19684922125916	GBM	Cancer
TCGA-EJ-7792-11A-01R-2118-07	2.721416729218	PRAD	Normal
TCGA-76-4926-01B-01R-1850-01	0.467105333013735	GBM	Cancer
TCGA-AC-A6IV-01A-12R-A33J-07	4.65750145448109	BRCA	Cancer
TCGA-AX-A05T-01A-11R-A00V-07	1.64418648611409	UCEC	Cancer
TCGA-GV-A3QG-01A-11R-A220-07	14.2468920167564	BLCA	Cancer
TCGA-B2-4102-01A-02R-1325-07	12.4455756328575	KIRC	Cancer
TCGA-24-1844-01A-01R-1567-13	0.100112210309157	OV	Cancer
TCGA-P3-A5QA-01A-11R-A28V-07	15.8669826184412	HNSC	Cancer
TCGA-A7-A0DB-01C-02R-A277-07	0.24776499083175	BRCA	Cancer
TCGA-56-8622-01A-11R-2403-07	1.40781374789224	LUSC	Cancer
TCGA-06-0219-01A-01R-1849-01	0.460606135947732	GBM	Cancer
TCGA-D7-8575-01A-11R-2343-13	1.60970020453683	STAD	Cancer
TCGA-55-6978-01A-11R-1949-07	22.2865104415756	LUAD	Cancer
TCGA-55-8091-01A-11R-2241-07	4.83320797428404	LUAD	Cancer
TCGA-F5-6813-01A-11R-1830-07	2.23848145369987	READ	Cancer
TCGA-AG-3600-01A-01R-0826-07	3.37859887100702	READ	Cancer
TCGA-FF-8043-01A-11R-2213-07	14.0249410011809	DLBC	Cancer
TCGA-EJ-5495-01A-01R-1580-07	2.41359482089376	PRAD	Cancer
TCGA-DU-7309-01A-11R-2090-07	0.187336575634157	LGG	Cancer
TCGA-B0-5117-01A-01R-1420-07	1.43691046000485	KIRC	Cancer
TCGA-A6-2674-01B-04R-A277-07	1.90600579988452	COAD	Cancer
TCGA-D1-A2G5-01A-11R-A17B-07	0.863792368587157	UCEC	Cancer
TCGA-AG-3587-01A-01R-0821-07	2.01451596773665	READ	Cancer
TCGA-04-1356-01A-01R-1569-13	1.38004544663848	OV	Cancer
TCGA-25-1315-01A-01R-1565-13	0.181300740205973	OV	Cancer
TCGA-AN-A0XV-01A-11R-A109-07	2.20801009293778	BRCA	Cancer
TCGA-HC-7818-01A-11R-2118-07	0.805890339865484	PRAD	Cancer
TCGA-85-8072-01A-31R-2247-07	5.34283366208671	LUSC	Cancer
TCGA-E2-A2P5-01A-11R-A19W-07	1.59126577967713	BRCA	Cancer
TCGA-DJ-A3VA-01A-11R-A23N-07	1.74634464080364	THCA	Cancer
TCGA-DD-AADK-01A-11R-A41C-07	1.58531423833613	LIHC	Cancer
TCGA-AR-A0U2-01A-11R-A109-07	3.38360543547285	BRCA	Cancer
TCGA-86-8279-01A-11R-2287-07	1.00814319024147	LUAD	Cancer
TCGA-YA-A8S7-01A-11R-A37K-07	3.58553099112138	LIHC	Cancer
TCGA-DV-5567-01A-01R-1541-07	3.32763179120649	KIRC	Cancer
TCGA-P5-A5ET-01A-11R-A27Q-07	0.369409274551475	LGG	Cancer
TCGA-CN-A498-01A-11R-A24H-07	2.92590042447713	HNSC	Cancer
TCGA-23-1120-01A-02R-1565-13	4.19430634597315	OV	Cancer
TCGA-A2-A0T3-01A-21R-A115-07	0.768157398131471	BRCA	Cancer
TCGA-DJ-A4V4-01A-11R-A250-07	0.795569128216201	THCA	Cancer
TCGA-DA-A3F2-06A-11R-A20F-07	162.089518225314	SKCM	Cancer
TCGA-D8-A1X7-01A-11R-A14M-07	0.366908294235978	BRCA	Cancer
TCGA-AG-3883-01A-02R-0905-07	2.93930899432848	READ	Cancer
TCGA-49-4488-01A-01R-1755-07	4.45572720056621	LUAD	Cancer
TCGA-FY-A3R6-01A-11R-A220-07	8.19782316300247	THCA	Cancer
TCGA-ET-A4KQ-01A-12R-A250-07	1.50299315819221	THCA	Cancer
TCGA-XF-AAMQ-01A-11R-A42T-07	8.18150115396664	BLCA	Cancer
TCGA-5N-A9KM-01A-11R-A42T-07	2.93637104259139	BLCA	Cancer
TCGA-WE-A8K6-06A-11R-A37K-07	0.703567499772888	SKCM	Cancer
TCGA-C5-A7CG-01A-11R-A32P-07	36.4339616301437	CESC	Cancer
TCGA-2A-A8VV-01A-11R-A37L-07	0.509978981639286	PRAD	Cancer
TCGA-86-8585-01A-11R-2403-07	8.43045491942858	LUAD	Cancer
TCGA-S9-A7R1-01A-12R-A34R-07	0.0936866338799478	LGG	Cancer
TCGA-91-6828-01A-11R-1858-07	8.7417547861367	LUAD	Cancer
TCGA-D5-6531-01A-11R-1723-07	5.69992936833302	COAD	Cancer
TCGA-61-1738-01A-01R-1567-13	1.13390147301398	OV	Cancer
TCGA-B0-5088-01A-01R-1334-07	13.6289312503827	KIRC	Cancer
TCGA-50-7109-01A-11R-2039-07	7.03879288077232	LUAD	Cancer
TCGA-24-1544-01A-01R-1566-13	0.304280537171456	OV	Cancer
TCGA-BP-4766-01A-01R-1289-07	9.23099650985509	KIRC	Cancer
TCGA-06-0152-02A-01R-2005-01	4.99587805314726	GBM	Cancer
TCGA-A4-8310-01A-11R-2404-07	0.728404699487965	KIRP	Cancer
TCGA-55-7911-01A-11R-2170-07	14.1125898107335	LUAD	Cancer
TCGA-BJ-A2N8-01A-11R-A18C-07	1.41317281048061	THCA	Cancer
TCGA-CM-4747-01A-01R-1410-07	0.926585473240757	COAD	Cancer
TCGA-22-5480-01A-01R-1635-07	6.50704704703316	LUSC	Cancer
TCGA-BJ-A0ZH-01A-11R-A10U-07	1.47284056161888	THCA	Cancer
TCGA-CR-7385-01A-11R-2016-07	8.80297273699751	HNSC	Cancer
TCGA-BP-5202-01A-02R-1426-07	9.26229522953425	KIRC	Cancer
TCGA-RC-A6M5-01A-11R-A32O-07	1.97563191350059	LIHC	Cancer
TCGA-A7-A2KD-01A-31R-A21T-07	1.95151204837431	BRCA	Cancer
TCGA-97-8177-01A-11R-2287-07	17.1890532518073	LUAD	Cancer
TCGA-04-1365-01A-01R-1565-13	3.68057082587519	OV	Cancer
TCGA-A7-A0CJ-01A-21R-A00Z-07	1.49665641899261	BRCA	Cancer
TCGA-Y8-A898-01A-11R-A355-07	3.2013225386621	KIRP	Cancer
TCGA-AB-2877-03A-01T-0735-13	8.67684009609631	LAML	Cancer
TCGA-63-A5MN-01A-22R-A27Q-07	8.01963941238216	LUSC	Cancer
TCGA-BR-8286-01A-12R-2343-13	2.56581032798286	STAD	Cancer
TCGA-GU-A767-01A-11R-A32O-07	0.678489631162709	BLCA	Cancer
TCGA-CL-5917-01A-11R-1660-07	3.42016639062675	READ	Cancer
TCGA-S9-A6WN-01A-12R-A33Z-07	0.642038625058458	LGG	Cancer
TCGA-D7-5577-01A-01R-1602-13	11.7039901143716	STAD	Cancer
TCGA-D3-A3CC-06A-11R-A18S-07	0.492775259881952	SKCM	Cancer
TCGA-BR-8690-01A-11R-2402-13	5.62753772333347	STAD	Cancer
TCGA-D8-A27G-01A-11R-A16F-07	2.1979689577717	BRCA	Cancer
TCGA-12-3650-01A-01R-1849-01	1.19248066103133	GBM	Cancer
TCGA-60-2720-01A-01R-0851-07	5.46290302977614	LUSC	Cancer
TCGA-BQ-7061-11A-01R-1965-07	0.985608667800108	KIRP	Normal
TCGA-F7-A623-01A-11R-A28V-07	2.94511194583873	HNSC	Cancer
TCGA-VS-A9U5-01A-11R-A42T-07	9.39793973145816	CESC	Cancer
TCGA-AB-2867-03A-01T-0734-13	22.8850568591843	LAML	Cancer
TCGA-UF-A71E-01A-31R-A34R-07	0.504757717691479	HNSC	Cancer
TCGA-B0-5691-01A-11R-1541-07	6.62433685204943	KIRC	Cancer
TCGA-CQ-A4CG-01A-11R-A266-07	2.7258538381926	HNSC	Cancer
TCGA-DK-A3IM-01A-11R-A20F-07	0.45808223824123	BLCA	Cancer
TCGA-YD-A9TB-06A-12R-A40A-07	3.38106623695696	SKCM	Cancer
TCGA-CZ-5463-01A-01R-1503-07	6.22399676029347	KIRC	Cancer
TCGA-CS-5393-01A-01R-1470-07	0.306758451324098	LGG	Cancer
TCGA-33-AASJ-01A-11R-A405-07	4.18042993820206	LUSC	Cancer
TCGA-WL-A834-01A-11R-A352-07	1.26270350696347	CESC	Cancer
TCGA-06-2557-01A-01R-1849-01	2.56403000727486	GBM	Cancer
TCGA-XF-A9SK-01A-11R-A42T-07	2.1319023835607	BLCA	Cancer
TCGA-5L-AAT1-01A-12R-A41B-07	8.01955524543944	BRCA	Cancer
TCGA-A5-A0G1-01A-11R-A118-07	68.8369533022712	UCEC	Cancer
TCGA-CN-6018-01A-11R-1686-07	14.1255488310137	HNSC	Cancer
TCGA-29-1695-01A-01R-1567-13	1.61453480385792	OV	Cancer
TCGA-22-5471-11A-01R-1635-07	11.520524883388	LUSC	Normal
TCGA-E5-A2PC-01A-11R-A206-07	3.51090003843427	BLCA	Cancer
TCGA-AB-2959-03A-01T-0734-13	15.2278084361419	LAML	Cancer
TCGA-61-2008-01A-02R-1568-13	1.01902302119156	OV	Cancer
TCGA-BR-4357-01A-01R-1157-13	8.54097894530824	STAD	Cancer
TCGA-55-7907-01A-11R-2170-07	15.5222168355825	LUAD	Cancer
TCGA-D8-A1XZ-01A-11R-A14M-07	1.00137783581942	BRCA	Cancer
TCGA-24-2035-01A-01R-1568-13	3.02577743814647	OV	Cancer
TCGA-TQ-A7RR-01A-21R-A34F-07	0.150985769837652	LGG	Cancer
TCGA-FD-A43N-01A-11R-A23W-07	3.73783612081819	BLCA	Cancer
TCGA-DD-A3A6-11A-11R-A22L-07	0.192000643184747	LIHC	Normal
TCGA-FC-A4JI-01A-11R-A250-07	3.83537194984253	PRAD	Cancer
TCGA-ET-A25J-01A-11R-A16R-07	1.2211252167103	THCA	Cancer
TCGA-N6-A4VD-01A-11R-A28V-07	0.711407527204254	UCS	Cancer
TCGA-C8-A138-01A-11R-A115-07	5.96839918423799	BRCA	Cancer
TCGA-56-A4ZJ-01A-11R-A262-07	5.12820636508269	LUSC	Cancer
TCGA-A2-A04V-01A-21R-A034-07	0.538021019283374	BRCA	Cancer
TCGA-25-1328-01A-01R-1565-13	1.92479424532837	OV	Cancer
TCGA-DI-A1BU-01A-11R-A137-07	4.84309816148289	UCEC	Cancer
TCGA-IZ-8196-01A-11R-2404-07	0.335759582784817	KIRP	Cancer
TCGA-B0-4814-01A-01R-1277-07	4.65172265902423	KIRC	Cancer
TCGA-49-4490-01A-21R-1858-07	3.86478023380835	LUAD	Cancer
TCGA-BH-A0DD-01A-31R-A12P-07	1.28003252410816	BRCA	Cancer
TCGA-DI-A2QU-11A-11R-A18M-07	1.00207368830133	UCEC	Normal
TCGA-NC-A5HO-01A-11R-A26W-07	3.19277613416781	LUSC	Cancer
TCGA-DM-A28H-01A-11R-A16W-07	0.303214721414258	COAD	Cancer
TCGA-DD-A3A7-01A-11R-A22L-07	0.791322178533224	LIHC	Cancer
TCGA-G4-6322-01A-11R-1723-07	2.33161655002803	COAD	Cancer
TCGA-SJ-A6ZI-01A-12R-A34R-07	10.8766208853004	UCEC	Cancer
TCGA-85-A4PA-01A-11R-A24Z-07	13.4973385975385	LUSC	Cancer
TCGA-DM-A1D9-01A-11R-A155-07	0.99675866477121	COAD	Cancer
TCGA-DE-A4MA-01A-11R-A250-07	0.884579886651349	THCA	Cancer
TCGA-HC-A6AP-01A-11R-A30B-07	1.5618266352126	PRAD	Cancer
TCGA-BF-AAP2-01A-11R-A40A-07	3.32804917784694	SKCM	Cancer
TCGA-AC-A3TN-01A-11R-A22K-07	0.955705511790674	BRCA	Cancer
TCGA-KK-A6E4-01A-11R-A30B-07	0.690944447951129	PRAD	Cancer
